gw_site_id	county_code	well_log_nbr	gw_logid	well_tag_nbr	other_identity_id	other_identity_name	other_identity_description	download_date
19031	HARN	50399	HARN0050399	18175	'431815119024501'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
19031	HARN	50399	HARN0050399	18175	'HC007'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
19439	HARN	50497	HARN0050497	31629	'40154'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
19439	HARN	50497	HARN0050497	31629	'431949119164601'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
19439	HARN	50497	HARN0050497	31629	'HC027'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
19440	HARN	50598	HARN0050598	19695	'40592'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
19440	HARN	50598	HARN0050598	19695	'HC085'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
19441	HARN	50612	HARN0050612	39246	'40585'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
19441	HARN	50612	HARN0050612	39246	'HC078'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
22723	HARN	50698	HARN0050698	39259	'40590'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
22723	HARN	50698	HARN0050698	39259	'433118118534701'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
22723	HARN	50698	HARN0050698	39259	'HC083'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
19882	HARN	50707	HARN0050707	51722	'431551118503601'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
17834	HARN	50719	HARN0050719	51726	'432344118481701'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
20829	HARN	50891	HARN0050891	51629	'433544119025901'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
31555	HARN	50931	HARN0050931	59168	'40178'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
31555	HARN	50931	HARN0050931	59168	'432504118355101'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
31555	HARN	50931	HARN0050931	59168	'HC051'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
18901	HARN	50950	HARN0050950	59176	'40186'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
18901	HARN	50950	HARN0050950	59176	'431715119041201'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18901	HARN	50950	HARN0050950	59176	'HC059'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
31650	HARN	50953	HARN0050953	59177	'40145'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
31650	HARN	50953	HARN0050953	59177	'432346118594601 '	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
31650	HARN	50953	HARN0050953	59177	'HC018'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
12866	HARN	51004	HARN0051004	53103	'40163'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
12866	HARN	51004	HARN0051004	53103	'432512118352001'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
12866	HARN	51004	HARN0051004	53103	'HC036'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
19443	HARN	51013	HARN0051013	65242	'40136'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
19443	HARN	51013	HARN0051013	65242	'433532118360701'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
19443	HARN	51013	HARN0051013	65242	'HC009'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
18903	HARN	51017	HARN0051017	65243	'425654118524301'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
19021	HARN	51086	HARN0051086	11244	'40135'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
19021	HARN	51086	HARN0051086	11244	'431737118591301'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
19021	HARN	51086	HARN0051086	11244	'HC008'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
22712	HARN	51138	HARN0051138	57438	'40594'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
22712	HARN	51138	HARN0051138	57438	'HC087'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
31652	HARN	51159	HARN0051159	38772	'40570'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
31652	HARN	51159	HARN0051159	38772	'HC063'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
20111	HARN	51177	HARN0051177	38781	'40568'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
20111	HARN	51177	HARN0051177	38781	'HC061'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
19445	HARN	51205	HARN0051205	76587	'40137'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
19445	HARN	51205	HARN0051205	76587	'433540118355801'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
19445	HARN	51205	HARN0051205	76587	'HC010'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
17261	HARN	51276	HARN0051276	87416	'432628118471201'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
19869	HARN	51298	HARN0051298	73941	'40578'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
19869	HARN	51298	HARN0051298	73941	'435505119352301'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
19869	HARN	51298	HARN0051298	73941	'HC071'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
31643	HARN	51319	HARN0051319	86793	'40144'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
31643	HARN	51319	HARN0051319	86793	'433425118561801'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
31643	HARN	51319	HARN0051319	86793	'HC017'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
19186	HARN	51416	HARN0051416	94001	'40138'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
19186	HARN	51416	HARN0051416	94001	'433118118352901'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
19186	HARN	51416	HARN0051416	94001	'HC011'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
19284	HARN	51428	HARN0051428	94065	'40595'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
19284	HARN	51428	HARN0051428	94065	'HC088'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
17514	HARN	51466	HARN0051466	93554	'433414118561501'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
13275	HARN	51538	HARN0051538		'23S/30E-36bbc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
13275	HARN	51538	HARN0051538		'23S/30E-36bbc'	USGS OFR 80-419 RILEY-ANDREWS	Townley, P.J., 1980, Ground-water data from the Riley and Andrews resource areas, southeastern Oregon: U.S. Geological Survey Open-File Report 80-419.	1/29/2024
19200	HARN	51574	HARN0051574	95070	'40573'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
19200	HARN	51574	HARN0051574	95070	'423921118434201'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
19200	HARN	51574	HARN0051574	95070	'HC066'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
22376	HARN	51618	HARN0051618	99637	'40583'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
22376	HARN	51618	HARN0051618	99637	'433601118354601'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
22376	HARN	51618	HARN0051618	99637	'HC076'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
31559	HARN	51646	HARN0051646	99647	'40146'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
31559	HARN	51646	HARN0051646	99647	'433308119054901'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
31559	HARN	51646	HARN0051646	99647	'HC019'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
17893	HARN	51689	HARN0051689	102507	'40164'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
17893	HARN	51689	HARN0051689	102507	'432936118385801'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
17893	HARN	51689	HARN0051689	102507	'HC037'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
17256	HARN	51704	HARN0051704	102515	'40171'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
17256	HARN	51704	HARN0051704	102515	'434049118553501'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
17256	HARN	51704	HARN0051704	102515	'HC044'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
17252	HARN	52029	HARN0052029	113531	'40181'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
17252	HARN	52029	HARN0052029	113531	'433637118382401'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
17252	HARN	52029	HARN0052029	113531	'HC054'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
20055	HARN	52096	HARN0052096	115027	'431520119245001'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
30918	HARN	52152	HARN0052152	115040	'40148'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
30918	HARN	52152	HARN0052152	115040	'432647118471201'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
30918	HARN	52152	HARN0052152	115040	'HC021'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
22386	HARN	52173	HARN0052173	116136	'40179'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
22386	HARN	52173	HARN0052173	116136	'433335118352101'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
22386	HARN	52173	HARN0052173	116136	'HC052'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
18620	HARN	52234	HARN0052234	118609	'40158'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
18620	HARN	52234	HARN0052234	118609	'432646118474201'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18620	HARN	52234	HARN0052234	118609	'HC031'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
18619	HARN	52235	HARN0052235	118608	'40169'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
18619	HARN	52235	HARN0052235	118608	'432646118474202'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18619	HARN	52235	HARN0052235	118608	'HC042'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
18634	HARN	52247	HARN0052247		'23S/31E-4bca'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18681	HARN	52257	HARN0052257		'23S/31E-4abc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18684	HARN	52259	HARN0052259		'27S/31E-12cdc'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18684	HARN	52259	HARN0052259		'431400118494801'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18685	HARN	52261	HARN0052261		'29S/32E-11aca'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18685	HARN	52261	HARN0052261		'430409118433201'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18686	HARN	52262	HARN0052262		'27S/35E-26cad'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18686	HARN	52262	HARN0052262		'431139118223301'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18687	HARN	52263	HARN0052263		'28S/35E-11dab'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18688	HARN	52264	HARN0052264		'26S/33E-11dcd'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18705	HARN	52265	HARN0052265		'24S/32E-8dab'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18703	HARN	52266	HARN0052266		'22S/32E-34aaa1'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18704	HARN	52267	HARN0052267		'22S/32E-34aaa2'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18707	HARN	52268	HARN0052268		'24S/32.5E-22bcc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18763	HARN	52269	HARN0052269		'25S/32E-7bab'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18763	HARN	52269	HARN0052269		'25S/32E-7bab'	USGS OFR 80-419 RILEY-ANDREWS	Townley, P.J., 1980, Ground-water data from the Riley and Andrews resource areas, southeastern Oregon: U.S. Geological Survey Open-File Report 80-419.	1/29/2024
18764	HARN	52270	HARN0052270		'25S/32E-12bab'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18765	HARN	52272	HARN0052272		'25S/32E-16bcb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18766	HARN	52273	HARN0052273		'25S/32E-24bdb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
30260	HARN	52274	HARN0052274	118163	'40180'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
30260	HARN	52274	HARN0052274	118163	'433315118342601'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
30260	HARN	52274	HARN0052274	118163	'HC053'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
18767	HARN	52275	HARN0052275		'25S/32E-35bdb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18768	HARN	52277	HARN0052277		'25S/32.5E-25aab'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18769	HARN	52278	HARN0052278		'25S/32.5E-26aab'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18697	HARN	52279	HARN0052279		'27S/32E-6baa'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18698	HARN	52280	HARN0052280		'20S/36E-30daa'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18698	HARN	52280	HARN0052280		'434800118193801'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18699	HARN	52281	HARN0052281		'20S/36E-34ddc'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18770	HARN	52282	HARN0052282		'25S/36E-16ccc'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18770	HARN	52282	HARN0052282		'432335118183501'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18771	HARN	52283	HARN0052283		'26S/32E-25cba'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18772	HARN	52284	HARN0052284		'26S/33E-21cbb'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18773	HARN	52285	HARN0052285		'27S/34E-6cdc'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18774	HARN	52286	HARN0052286		'27S/34E-36aab'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18774	HARN	52286	HARN0052286		'431121118280101'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18775	HARN	52287	HARN0052287		'28S/34E-17bab'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18776	HARN	52288	HARN0052288		'30S/32E-1dcc'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18776	HARN	52288	HARN0052288		'30S/32E-1dcc'	USGS OFR 80-419 RILEY-ANDREWS	Townley, P.J., 1980, Ground-water data from the Riley and Andrews resource areas, southeastern Oregon: U.S. Geological Survey Open-File Report 80-419.	1/29/2024
18776	HARN	52288	HARN0052288		'425918118444501'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18778	HARN	52289	HARN0052289		'23S/31E-3ada'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18779	HARN	52290	HARN0052290		'23S/32E-2bca'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18780	HARN	52291	HARN0052291		'23S/32E-7aaa'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18781	HARN	52292	HARN0052292		'23S/32E-18cbb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18782	HARN	52293	HARN0052293		'23S/32.5E-1cdc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18783	HARN	52294	HARN0052294		'23S/32.5E-9ccc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18784	HARN	52295	HARN0052295		'23S/32.5E-14adb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18785	HARN	52296	HARN0052296		'23S/32.5E-19baa'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18786	HARN	52297	HARN0052297		'23S/32.5E-23dab'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18787	HARN	52298	HARN0052298		'23S/32.5E-32dbc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18788	HARN	52301	HARN0052301		'23S/33E-20ddc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18789	HARN	52302	HARN0052302		'23S/33E-29cdd'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18790	HARN	52303	HARN0052303		'23S/33E-31aba'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18791	HARN	52304	HARN0052304		'23S/33E-10abb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18792	HARN	52305	HARN0052305		'23S/32E-29daa'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18793	HARN	52306	HARN0052306		'23S/32E-27cbd'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18794	HARN	52307	HARN0052307		'24S/33E-6daa'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18795	HARN	52308	HARN0052308		'25S/31E-13cda'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18796	HARN	52309	HARN0052309		'24S/34E-19cdc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18797	HARN	52310	HARN0052310		'24S/33E-9dad'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18798	HARN	52311	HARN0052311		'24S/33E-11ccc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18799	HARN	52312	HARN0052312		'24S/33E-18bca'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18800	HARN	52313	HARN0052313		'24S/31E-1abc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18801	HARN	52314	HARN0052314		'24S/32E-1ada'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18802	HARN	52315	HARN0052315		'24S/32.5E-18bdc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18802	HARN	52315	HARN0052315		'40159'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
18802	HARN	52315	HARN0052315		'432928118491501'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18802	HARN	52315	HARN0052315		'HC032'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
18803	HARN	52316	HARN0052316		'24S/32.5E-20aac'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18755	HARN	52319	HARN0052319		'No. 217'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18756	HARN	52320	HARN0052320		'No. 147'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18757	HARN	52321	HARN0052321		'No. 113'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18758	HARN	52322	HARN0052322		'No. 110'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18759	HARN	52323	HARN0052323		'No. 301'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18760	HARN	52324	HARN0052324		'No. 331'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18761	HARN	52325	HARN0052325		'No. 275'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18762	HARN	52326	HARN0052326		'No. 327'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18831	HARN	52330	HARN0052330		'31S/24E-12'	USGS WSP 0078	Russell, I.C., 1903, Preliminary report on artesian basins in sourthwestern Idaho and osutheastern Oregon: U.S. Geological Survey Water Supply Paper 78.	1/29/2024
